	RR	Timestamp	SensorContact	errorEstimate	blockerBit	gap
3469	903	1,62677E+12	-1	-1	-1	1018
3470	959	1,62677E+12	-1	-1	-1	993
3471	919	1,62677E+12	-1	-1	-1	990
3472	903	1,62677E+12	-1	-1	-1	1017
3473	927	1,62677E+12	-1	-1	-1	991
3474	919	1,62677E+12	-1	-1	-1	991
3475	823	1,62677E+12	-1	-1	-1	1049
3476	815	1,62677E+12	-1	-1	-1	960
3477	823	1,62677E+12	-1	-1	-1	0
3478	903	1,62677E+12	-1	-1	-1	991
3479	935	1,62677E+12	-1	-1	-1	1019
3480	951	1,62677E+12	-1	-1	-1	991
3481	967	1,62677E+12	-1	-1	-1	991
3482	983	1,62677E+12	-1	-1	-1	1020
3483	1000	1,62677E+12	-1	-1	-1	989
3484	967	1,62677E+12	-1	-1	-1	990
3485	1023	1,62677E+12	-1	-1	-1	1018
3486	855	1,62677E+12	-1	-1	-1	1009
3487	967	1,62677E+12	-1	-1	-1	2982
3488	1231	1,62677E+12	-1	-1	-1	993
3489	903	1,62677E+12	-1	-1	-1	4018
3490	903	1,62677E+12	-1	-1	-1	989
3491	903	1,62677E+12	-1	-1	-1	992
3492	919	1,62677E+12	-1	-1	-1	1018
3493	919	1,62677E+12	-1	-1	-1	990
3494	919	1,62677E+12	-1	-1	-1	3000
3495	911	1,62677E+12	-1	-1	-1	0
3496	935	1,62677E+12	-1	-1	-1	992
3497	959	1,62677E+12	-1	-1	-1	1017
3498	935	1,62677E+12	-1	-1	-1	991
3499	943	1,62677E+12	-1	-1	-1	990
3500	1015	1,62677E+12	-1	-1	-1	1021
3501	959	1,62677E+12	-1	-1	-1	989
3502	1007	1,62677E+12	-1	-1	-1	990
3503	951	1,62677E+12	-1	-1	-1	1051
3504	1000	1,62677E+12	-1	-1	-1	960
3505	991	1,62677E+12	-1	-1	-1	988
3506	951	1,62677E+12	-1	-1	-1	1020
3507	959	1,62677E+12	-1	-1	-1	992
3508	935	1,62677E+12	-1	-1	-1	989
3509	983	1,62677E+12	-1	-1	-1	1020
3510	935	1,62677E+12	-1	-1	-1	991
3511	959	1,62677E+12	-1	-1	-1	990
3512	967	1,62677E+12	-1	-1	-1	1018
3513	943	1,62677E+12	-1	-1	-1	991
3514	959	1,62677E+12	-1	-1	-1	990
3515	943	1,62677E+12	-1	-1	-1	3001
3516	903	1,62677E+12	-1	-1	-1	0
3517	935	1,62677E+12	-1	-1	-1	1020
3518	959	1,62677E+12	-1	-1	-1	991
3519	607	1,62677E+12	-1	-1	-1	988
3520	911	1,62677E+12	-1	-1	-1	2011
3521	927	1,62677E+12	-1	-1	-1	991
3522	903	1,62677E+12	-1	-1	-1	2998
3523	927	1,62677E+12	-1	-1	-1	1019
3524	887	1,62677E+12	-1	-1	-1	991
3525	919	1,62677E+12	-1	-1	-1	992
3526	943	1,62677E+12	-1	-1	-1	1078
3527	903	1,62677E+12	-1	-1	-1	0
3528	927	1,62677E+12	-1	-1	-1	930
3529	943	1,62677E+12	-1	-1	-1	991
3530	919	1,62677E+12	-1	-1	-1	1050
3531	895	1,62677E+12	-1	-1	-1	959
3532	911	1,62677E+12	-1	-1	-1	990
3533	927	1,62677E+12	-1	-1	-1	3002
3534	919	1,62677E+12	-1	-1	-1	1017
3535	927	1,62677E+12	-1	-1	-1	991
3536	927	1,62677E+12	-1	-1	-1	991
3537	935	1,62677E+12	-1	-1	-1	1019
3538	943	1,62677E+12	-1	-1	-1	0
3539	975	1,62677E+12	-1	-1	-1	990
3540	951	1,62677E+12	-1	-1	-1	991
3541	951	1,62677E+12	-1	-1	-1	1019
3542	943	1,62677E+12	-1	-1	-1	991
3543	935	1,62677E+12	-1	-1	-1	990
3544	903	1,62677E+12	-1	-1	-1	1020
3545	687	1,62677E+12	-1	-1	-1	990
3546	1055	1,62677E+12	-1	-1	-1	1027
3547	727	1,62677E+12	-1	-1	-1	1972
3548	1119	1,62677E+12	-1	-1	-1	1020
3549	927	1,62677E+12	-1	-1	-1	995
3550	935	1,62677E+12	-1	-1	-1	985
3551	991	1,62677E+12	-1	-1	-1	1020
3552	935	1,62677E+12	-1	-1	-1	1020
3553	927	1,62677E+12	-1	-1	-1	969
3554	1071	1,62677E+12	-1	-1	-1	5001
3555	895	1,62677E+12	-1	-1	-1	3991
3556	951	1,62677E+12	-1	-1	-1	1036
3557	943	1,62677E+12	-1	-1	-1	1006
3558	975	1,62677E+12	-1	-1	-1	956
3559	951	1,62677E+12	-1	-1	-1	1043
3560	903	1,62677E+12	-1	-1	-1	968
3561	887	1,62677E+12	-1	-1	-1	992
3562	879	1,62677E+12	-1	-1	-1	989
3563	895	1,62677E+12	-1	-1	-1	1018
3564	911	1,62677E+12	-1	-1	-1	991
3565	927	1,62677E+12	-1	-1	-1	1
3566	935	1,62677E+12	-1	-1	-1	991
3567	887	1,62677E+12	-1	-1	-1	1019
3568	887	1,62677E+12	-1	-1	-1	989
3569	687	1,62677E+12	-1	-1	-1	991
3570	1191	1,62677E+12	-1	-1	-1	1019
3571	951	1,62677E+12	-1	-1	-1	990
3572	911	1,62677E+12	-1	-1	-1	989
3573	951	1,62677E+12	-1	-1	-1	3000
3574	911	1,62677E+12	-1	-1	-1	1020
3575	935	1,62677E+12	-1	-1	-1	991
3576	951	1,62677E+12	-1	-1	-1	991
3577	951	1,62677E+12	-1	-1	-1	0
3578	959	1,62677E+12	-1	-1	-1	1020
3579	959	1,62677E+12	-1	-1	-1	990
3580	927	1,62677E+12	-1	-1	-1	988
3581	935	1,62677E+12	-1	-1	-1	1021
3582	951	1,62677E+12	-1	-1	-1	991
3583	935	1,62677E+12	-1	-1	-1	990
3584	935	1,62677E+12	-1	-1	-1	1021
3585	935	1,62677E+12	-1	-1	-1	988
3586	951	1,62677E+12	-1	-1	-1	990
3587	967	1,62677E+12	-1	-1	-1	1021
3588	943	1,62677E+12	-1	-1	-1	990
3589	943	1,62677E+12	-1	-1	-1	988
3590	951	1,62677E+12	-1	-1	-1	1052
3591	967	1,62677E+12	-1	-1	-1	960
3592	959	1,62677E+12	-1	-1	-1	989
3593	975	1,62677E+12	-1	-1	-1	1021
3594	983	1,62677E+12	-1	-1	-1	990
3595	975	1,62677E+12	-1	-1	-1	1002
3596	967	1,62677E+12	-1	-1	-1	1007
3597	975	1,62677E+12	-1	-1	-1	991
3598	951	1,62677E+12	-1	-1	-1	990
3599	983	1,62677E+12	-1	-1	-1	1025
3600	935	1,62677E+12	-1	-1	-1	0
3601	1015	1,62677E+12	-1	-1	-1	984
3602	911	1,62677E+12	-1	-1	-1	990
3603	847	1,62677E+12	-1	-1	-1	1022
3604	879	1,62677E+12	-1	-1	-1	990
3605	911	1,62677E+12	-1	-1	-1	990
3606	927	1,62677E+12	-1	-1	-1	1020
3607	879	1,62677E+12	-1	-1	-1	989
3608	943	1,62677E+12	-1	-1	-1	1021
3609	951	1,62677E+12	-1	-1	-1	988
3610	943	1,62677E+12	-1	-1	-1	991
3611	927	1,62677E+12	-1	-1	-1	990
3612	1000	1,62677E+12	-1	-1	-1	1018
3613	975	1,62677E+12	-1	-1	-1	996
3614	927	1,62677E+12	-1	-1	-1	1025
3615	983	1,62677E+12	-1	-1	-1	0
3616	927	1,62677E+12	-1	-1	-1	981
3617	943	1,62677E+12	-1	-1	-1	990
3618	919	1,62677E+12	-1	-1	-1	990
3619	823	1,62677E+12	-1	-1	-1	1020
3620	1023	1,62677E+12	-1	-1	-1	990
3621	1000	1,62677E+12	-1	-1	-1	990
3622	1007	1,62677E+12	-1	-1	-1	1020
3623	959	1,62677E+12	-1	-1	-1	990
3624	1023	1,62677E+12	-1	-1	-1	995
3625	967	1,62677E+12	-1	-1	-1	1017
3626	983	1,62677E+12	-1	-1	-1	988
3627	1000	1,62677E+12	-1	-1	-1	989
3628	943	1,62677E+12	-1	-1	-1	1023
3629	975	1,62677E+12	-1	-1	-1	988
3630	1039	1,62677E+12	-1	-1	-1	991
3631	1007	1,62677E+12	-1	-1	-1	1019
3632	1007	1,62677E+12	-1	-1	-1	990
3633	1000	1,62677E+12	-1	-1	-1	990
3634	991	1,62677E+12	-1	-1	-1	991
3635	1007	1,62677E+12	-1	-1	-1	1019
3636	1039	1,62677E+12	-1	-1	-1	989
3637	975	1,62677E+12	-1	-1	-1	991
3638	903	1,62677E+12	-1	-1	-1	1022
3639	903	1,62677E+12	-1	-1	-1	988
3640	919	1,62677E+12	-1	-1	-1	990
3641	1007	1,62677E+12	-1	-1	-1	1020
3642	1000	1,62677E+12	-1	-1	-1	1020
3643	935	1,62677E+12	-1	-1	-1	988
3644	983	1,62677E+12	-1	-1	-1	992
3645	983	1,62677E+12	-1	-1	-1	990
3646	951	1,62677E+12	-1	-1	-1	990
3647	951	1,62677E+12	-1	-1	-1	1021
3648	943	1,62677E+12	-1	-1	-1	989
3649	775	1,62677E+12	-1	-1	-1	0
3650	1047	1,62677E+12	-1	-1	-1	992
3651	983	1,62677E+12	-1	-1	-1	1018
3652	927	1,62677E+12	-1	-1	-1	2999
3653	959	1,62677E+12	-1	-1	-1	991
3654	935	1,62677E+12	-1	-1	-1	991
3655	959	1,62677E+12	-1	-1	-1	1021
3656	975	1,62677E+12	-1	-1	-1	987
3657	991	1,62677E+12	-1	-1	-1	991
3658	991	1,62677E+12	-1	-1	-1	1021
3659	943	1,62677E+12	-1	-1	-1	988
3660	991	1,62677E+12	-1	-1	-1	991
3661	1000	1,62677E+12	-1	-1	-1	1021
3662	967	1,62677E+12	-1	-1	-1	990
3663	967	1,62677E+12	-1	-1	-1	990
3664	975	1,62677E+12	-1	-1	-1	1020
3665	927	1,62677E+12	-1	-1	-1	0
3666	927	1,62677E+12	-1	-1	-1	1003
3667	967	1,62677E+12	-1	-1	-1	979
3668	919	1,62677E+12	-1	-1	-1	1020
3669	935	1,62677E+12	-1	-1	-1	986
3670	951	1,62677E+12	-1	-1	-1	1018
3671	935	1,62677E+12	-1	-1	-1	1013
3672	943	1,62677E+12	-1	-1	-1	973
3673	919	1,62677E+12	-1	-1	-1	987
3674	911	1,62677E+12	-1	-1	-1	1022
3675	951	1,62677E+12	-1	-1	-1	1018
3676	895	1,62677E+12	-1	-1	-1	990
3677	895	1,62677E+12	-1	-1	-1	991
3678	879	1,62677E+12	-1	-1	-1	0
3679	967	1,62677E+12	-1	-1	-1	989
3680	919	1,62677E+12	-1	-1	-1	990
3681	879	1,62677E+12	-1	-1	-1	1021
3682	919	1,62677E+12	-1	-1	-1	988
3683	911	1,62677E+12	-1	-1	-1	992
3684	887	1,62677E+12	-1	-1	-1	1019
3685	927	1,62677E+12	-1	-1	-1	991
3686	935	1,62677E+12	-1	-1	-1	989
3687	895	1,62677E+12	-1	-1	-1	1020
3688	935	1,62677E+12	-1	-1	-1	989
3689	1000	1,62677E+12	-1	-1	-1	991
3690	959	1,62677E+12	-1	-1	-1	1021
3691	871	1,62677E+12	-1	-1	-1	1978
3692	855	1,62677E+12	-1	-1	-1	1022
3693	823	1,62677E+12	-1	-1	-1	987
3694	839	1,62677E+12	-1	-1	-1	992
3695	823	1,62677E+12	-1	-1	-1	1022
3696	871	1,62677E+12	-1	-1	-1	988
3697	863	1,62677E+12	-1	-1	-1	991
3698	911	1,62677E+12	-1	-1	-1	0
3699	903	1,62677E+12	-1	-1	-1	1018
3700	783	1,62677E+12	-1	-1	-1	991
3701	863	1,62677E+12	-1	-1	-1	990
3702	839	1,62677E+12	-1	-1	-1	1022
3703	895	1,62677E+12	-1	-1	-1	988
3704	767	1,62677E+12	-1	-1	-1	990
3705	807	1,62677E+12	-1	-1	-1	0
3706	847	1,62677E+12	-1	-1	-1	1021
3707	839	1,62677E+12	-1	-1	-1	991
3708	871	1,62677E+12	-1	-1	-1	988
3709	943	1,62677E+12	-1	-1	-1	1020
3710	919	1,62677E+12	-1	-1	-1	3001
3711	887	1,62677E+12	-1	-1	-1	1
3712	847	1,62677E+12	-1	-1	-1	988
3713	831	1,62677E+12	-1	-1	-1	992
3714	871	1,62677E+12	-1	-1	-1	1018
3715	823	1,62677E+12	-1	-1	-1	990
3716	935	1,62677E+12	-1	-1	-1	991
3717	1007	1,62677E+12	-1	-1	-1	1029
3718	903	1,62677E+12	-1	-1	-1	980
3719	1031	1,62677E+12	-1	-1	-1	991
3720	903	1,62677E+12	-1	-1	-1	1021
3721	1015	1,62677E+12	-1	-1	-1	988
3722	1015	1,62677E+12	-1	-1	-1	992
3723	959	1,62677E+12	-1	-1	-1	1020
3724	1159	1,62677E+12	-1	-1	-1	990
3725	895	1,62677E+12	-1	-1	-1	5997
3726	903	1,62677E+12	-1	-1	-1	994
3727	959	1,62677E+12	-1	-1	-1	1022
3728	1015	1,62677E+12	-1	-1	-1	2996
3729	1031	1,62677E+12	-1	-1	-1	990
3730	1071	1,62677E+12	-1	-1	-1	989
3731	975	1,62677E+12	-1	-1	-1	1022
3732	895	1,62677E+12	-1	-1	-1	987
3733	927	1,62677E+12	-1	-1	-1	0
3734	975	1,62677E+12	-1	-1	-1	993
3735	967	1,62677E+12	-1	-1	-1	1018
3736	871	1,62677E+12	-1	-1	-1	1022
3737	663	1,62677E+12	-1	-1	-1	988
3738	791	1,62677E+12	-1	-1	-1	2970
3739	863	1,62677E+12	-1	-1	-1	1023
3740	871	1,62677E+12	-1	-1	-1	0
3741	895	1,62677E+12	-1	-1	-1	987
3742	583	1,62677E+12	-1	-1	-1	3001
3743	919	1,62677E+12	-1	-1	-1	2017
3744	983	1,62677E+12	-1	-1	-1	983
3745	983	1,62677E+12	-1	-1	-1	990
3746	735	1,62677E+12	-1	-1	-1	1022
3747	1127	1,62677E+12	-1	-1	-1	987
3748	1007	1,62677E+12	-1	-1	-1	992
3749	1015	1,62677E+12	-1	-1	-1	1021
3750	943	1,62677E+12	-1	-1	-1	988
3751	879	1,62677E+12	-1	-1	-1	3001
3752	959	1,62677E+12	-1	-1	-1	988
3753	1015	1,62677E+12	-1	-1	-1	1021
3754	967	1,62677E+12	-1	-1	-1	990
3755	1047	1,62677E+12	-1	-1	-1	3000
3756	919	1,62677E+12	-1	-1	-1	990
3757	975	1,62677E+12	-1	-1	-1	1021
3758	959	1,62677E+12	-1	-1	-1	988
3759	1000	1,62677E+12	-1	-1	-1	991
3760	1031	1,62677E+12	-1	-1	-1	1049
3761	1000	1,62677E+12	-1	-1	-1	990
3762	1015	1,62677E+12	-1	-1	-1	990
3763	1031	1,62677E+12	-1	-1	-1	992
3764	1007	1,62677E+12	-1	-1	-1	988
3765	927	1,62677E+12	-1	-1	-1	992
3766	1023	1,62677E+12	-1	-1	-1	1019
3767	1015	1,62677E+12	-1	-1	-1	989
3768	1015	1,62677E+12	-1	-1	-1	991
3769	991	1,62677E+12	-1	-1	-1	1019
3770	935	1,62677E+12	-1	-1	-1	991
3771	823	1,62677E+12	-1	-1	-1	2011
3772	847	1,62677E+12	-1	-1	-1	989
3773	919	1,62677E+12	-1	-1	-1	990
3774	919	1,62677E+12	-1	-1	-1	1080
3775	783	1,62677E+12	-1	-1	-1	930
3776	1095	1,62677E+12	-1	-1	-1	989
3777	1015	1,62677E+12	-1	-1	-1	1023
3778	855	1,62677E+12	-1	-1	-1	988
3779	975	1,62677E+12	-1	-1	-1	991
3780	927	1,62677E+12	-1	-1	-1	1019
3781	919	1,62677E+12	-1	-1	-1	991
3782	775	1,62677E+12	-1	-1	-1	0
3783	655	1,62677E+12	-1	-1	-1	3029
3784	919	1,62677E+12	-1	-1	-1	2970
3785	911	1,62677E+12	-1	-1	-1	990
3786	943	1,62677E+12	-1	-1	-1	0
3787	927	1,62677E+12	-1	-1	-1	990
3788	943	1,62677E+12	-1	-1	-1	1021
3789	951	1,62677E+12	-1	-1	-1	989
3790	887	1,62677E+12	-1	-1	-1	990
3791	943	1,62677E+12	-1	-1	-1	1052
3792	991	1,62677E+12	-1	-1	-1	988
3793	1215	1,62677E+12	-1	-1	-1	960
3794	911	1,62677E+12	-1	-1	-1	1020
3795	887	1,62677E+12	-1	-1	-1	3000
3796	903	1,62677E+12	-1	-1	-1	989
3797	911	1,62677E+12	-1	-1	-1	0
3798	927	1,62677E+12	-1	-1	-1	991
3799	943	1,62677E+12	-1	-1	-1	1079
3800	951	1,62677E+12	-1	-1	-1	932
3801	951	1,62677E+12	-1	-1	-1	988
3802	967	1,62677E+12	-1	-1	-1	1020
3803	983	1,62677E+12	-1	-1	-1	995
3804	975	1,62677E+12	-1	-1	-1	985
3805	975	1,62677E+12	-1	-1	-1	1976
3806	975	1,62677E+12	-1	-1	-1	102
3807	975	1,62677E+12	-1	-1	-1	922
3808	975	1,62677E+12	-1	-1	-1	1021
3809	943	1,62677E+12	-1	-1	-1	990
3810	967	1,62677E+12	-1	-1	-1	990
3811	967	1,62677E+12	-1	-1	-1	1020
3812	967	1,62677E+12	-1	-1	-1	1000
3813	975	1,62677E+12	-1	-1	-1	980
3814	927	1,62677E+12	-1	-1	-1	1020
3815	959	1,62677E+12	-1	-1	-1	989
3816	943	1,62677E+12	-1	-1	-1	990
3817	887	1,62677E+12	-1	-1	-1	1022
3818	855	1,62677E+12	-1	-1	-1	0
3819	855	1,62677E+12	-1	-1	-1	989
3820	863	1,62677E+12	-1	-1	-1	990
3821	951	1,62677E+12	-1	-1	-1	1020
3822	927	1,62677E+12	-1	-1	-1	989
3823	951	1,62677E+12	-1	-1	-1	991
3824	967	1,62677E+12	-1	-1	-1	1051
3825	1055	1,62677E+12	-1	-1	-1	988
3826	951	1,62677E+12	-1	-1	-1	2971
3827	887	1,62677E+12	-1	-1	-1	5009
3828	887	1,62677E+12	-1	-1	-1	992
3829	815	1,62677E+12	-1	-1	-1	989
3830	855	1,62677E+12	-1	-1	-1	1020
3831	895	1,62677E+12	-1	-1	-1	0
3832	855	1,62677E+12	-1	-1	-1	1019
3833	983	1,62677E+12	-1	-1	-1	961
3834	1000	1,62677E+12	-1	-1	-1	1049
3835	1015	1,62677E+12	-1	-1	-1	961
3836	959	1,62677E+12	-1	-1	-1	990
3837	935	1,62677E+12	-1	-1	-1	1019
3838	951	1,62677E+12	-1	-1	-1	992
3839	1000	1,62677E+12	-1	-1	-1	989
3840	983	1,62677E+12	-1	-1	-1	4049
3841	943	1,62677E+12	-1	-1	-1	961
3842	983	1,62677E+12	-1	-1	-1	990
3843	967	1,62677E+12	-1	-1	-1	1021
3844	943	1,62677E+12	-1	-1	-1	988
3845	983	1,62677E+12	-1	-1	-1	991
3846	1007	1,62677E+12	-1	-1	-1	1020
3847	967	1,62677E+12	-1	-1	-1	990
3848	1079	1,62677E+12	-1	-1	-1	3000
3849	991	1,62677E+12	-1	-1	-1	989
3850	1031	1,62677E+12	-1	-1	-1	1021
3851	959	1,62677E+12	-1	-1	-1	1019
3852	959	1,62677E+12	-1	-1	-1	961
3853	1000	1,62677E+12	-1	-1	-1	1021
3854	975	1,62677E+12	-1	-1	-1	988
3855	975	1,62677E+12	-1	-1	-1	1021
3856	919	1,62677E+12	-1	-1	-1	990
3857	959	1,62677E+12	-1	-1	-1	0
3858	967	1,62677E+12	-1	-1	-1	990
3859	927	1,62677E+12	-1	-1	-1	991
3860	983	1,62677E+12	-1	-1	-1	1019
3861	991	1,62677E+12	-1	-1	-1	1004
3862	983	1,62677E+12	-1	-1	-1	976
3863	1039	1,62677E+12	-1	-1	-1	1020
3864	1031	1,62677E+12	-1	-1	-1	990
3865	1000	1,62677E+12	-1	-1	-1	991
3866	1023	1,62677E+12	-1	-1	-1	1019
3867	951	1,62677E+12	-1	-1	-1	3000
3868	967	1,62677E+12	-1	-1	-1	989
3869	983	1,62677E+12	-1	-1	-1	991
3870	1007	1,62677E+12	-1	-1	-1	1020
3871	983	1,62677E+12	-1	-1	-1	989
3872	943	1,62677E+12	-1	-1	-1	991
3873	1023	1,62677E+12	-1	-1	-1	1020
3874	975	1,62677E+12	-1	-1	-1	991
3875	943	1,62677E+12	-1	-1	-1	988
3876	975	1,62677E+12	-1	-1	-1	1052
3877	983	1,62677E+12	-1	-1	-1	958
3878	951	1,62677E+12	-1	-1	-1	991
3879	959	1,62677E+12	-1	-1	-1	1050
3880	919	1,62677E+12	-1	-1	-1	960
3881	943	1,62677E+12	-1	-1	-1	991
3882	935	1,62677E+12	-1	-1	-1	1019
3883	927	1,62677E+12	-1	-1	-1	990
3884	911	1,62677E+12	-1	-1	-1	990
3885	919	1,62677E+12	-1	-1	-1	2009
3886	863	1,62677E+12	-1	-1	-1	993
3887	951	1,62677E+12	-1	-1	-1	1019
3888	919	1,62677E+12	-1	-1	-1	1160
3889	911	1,62677E+12	-1	-1	-1	818
3890	919	1,62677E+12	-1	-1	-1	1020
3891	951	1,62677E+12	-1	-1	-1	991
3892	911	1,62677E+12	-1	-1	-1	991
3893	887	1,62677E+12	-1	-1	-1	1019
3894	1023	1,62677E+12	-1	-1	-1	990
3895	1039	1,62677E+12	-1	-1	-1	1020
3896	895	1,62677E+12	-1	-1	-1	990
3897	943	1,62677E+12	-1	-1	-1	989
3898	927	1,62677E+12	-1	-1	-1	992
3899	959	1,62677E+12	-1	-1	-1	1020
3900	879	1,62677E+12	-1	-1	-1	0
3901	879	1,62677E+12	-1	-1	-1	988
3902	903	1,62677E+12	-1	-1	-1	991
3903	959	1,62677E+12	-1	-1	-1	1021
3904	943	1,62677E+12	-1	-1	-1	989
3905	975	1,62677E+12	-1	-1	-1	990
3906	639	1,62677E+12	-1	-1	-1	1020
3907	1055	1,62677E+12	-1	-1	-1	989
3908	1039	1,62677E+12	-1	-1	-1	990
3909	1015	1,62677E+12	-1	-1	-1	1020
3910	895	1,62677E+12	-1	-1	-1	1981
3911	1000	1,62677E+12	-1	-1	-1	1051
3912	991	1,62677E+12	-1	-1	-1	960
3913	967	1,62677E+12	-1	-1	-1	989
3914	1031	1,62677E+12	-1	-1	-1	1021
3915	975	1,62677E+12	-1	-1	-1	989
3916	919	1,62677E+12	-1	-1	-1	1000
3917	959	1,62677E+12	-1	-1	-1	1010
3918	1000	1,62677E+12	-1	-1	-1	990
3919	959	1,62677E+12	-1	-1	-1	991
3920	951	1,62677E+12	-1	-1	-1	1019
3921	1031	1,62677E+12	-1	-1	-1	989
3922	951	1,62677E+12	-1	-1	-1	991
3923	935	1,62677E+12	-1	-1	-1	1021
3924	1071	1,62677E+12	-1	-1	-1	2999
3925	783	1,62677E+12	-1	-1	-1	991
3926	839	1,62677E+12	-1	-1	-1	989
3927	807	1,62677E+12	-1	-1	-1	1020
3928	839	1,62677E+12	-1	-1	-1	990
3929	815	1,62677E+12	-1	-1	-1	0
3930	783	1,62677E+12	-1	-1	-1	990
3931	767	1,62677E+12	-1	-1	-1	1050
3932	791	1,62677E+12	-1	-1	-1	960
3933	807	1,62677E+12	-1	-1	-1	989
3934	815	1,62677E+12	-1	-1	-1	0
3935	791	1,62677E+12	-1	-1	-1	1022
3936	591	1,62677E+12	-1	-1	-1	988
3937	871	1,62677E+12	-1	-1	-1	991
3938	759	1,62677E+12	-1	-1	-1	0
3939	863	1,62677E+12	-1	-1	-1	1019
3940	895	1,62677E+12	-1	-1	-1	992
3941	975	1,62677E+12	-1	-1	-1	1019
3942	1031	1,62677E+12	-1	-1	-1	961
3943	975	1,62677E+12	-1	-1	-1	1020
3944	983	1,62677E+12	-1	-1	-1	990
3945	1055	1,62677E+12	-1	-1	-1	989
3946	1023	1,62677E+12	-1	-1	-1	1021
3947	1055	1,62677E+12	-1	-1	-1	989
3948	1095	1,62677E+12	-1	-1	-1	991
3949	1103	1,62677E+12	-1	-1	-1	1018
3950	1039	1,62677E+12	-1	-1	-1	2010
3951	1047	1,62677E+12	-1	-1	-1	991
3952	991	1,62677E+12	-1	-1	-1	991
3953	1055	1,62677E+12	-1	-1	-1	1029
3954	863	1,62677E+12	-1	-1	-1	2960
3955	855	1,62677E+12	-1	-1	-1	1020
3956	823	1,62677E+12	-1	-1	-1	990
3957	775	1,62677E+12	-1	-1	-1	4020
3958	1000	1,62677E+12	-1	-1	-1	990
3959	823	1,62677E+12	-1	-1	-1	3000
3960	839	1,62677E+12	-1	-1	-1	990
3961	855	1,62677E+12	-1	-1	-1	990
3962	847	1,62677E+12	-1	-1	-1	1020
3963	943	1,62677E+12	-1	-1	-1	0
3964	919	1,62677E+12	-1	-1	-1	991
3965	871	1,62677E+12	-1	-1	-1	991
3966	1015	1,62677E+12	-1	-1	-1	1018
3967	1023	1,62677E+12	-1	-1	-1	990
3968	951	1,62677E+12	-1	-1	-1	990
3969	1007	1,62677E+12	-1	-1	-1	1021
3970	1031	1,62677E+12	-1	-1	-1	989
3971	1039	1,62677E+12	-1	-1	-1	992
3972	951	1,62677E+12	-1	-1	-1	1019
3973	1000	1,62677E+12	-1	-1	-1	989
3974	975	1,62677E+12	-1	-1	-1	990
3975	1000	1,62677E+12	-1	-1	-1	1051
3976	991	1,62677E+12	-1	-1	-1	959
3977	991	1,62677E+12	-1	-1	-1	992
3978	1000	1,62677E+12	-1	-1	-1	1019
3979	1000	1,62677E+12	-1	-1	-1	989
3980	1023	1,62677E+12	-1	-1	-1	991
3981	975	1,62677E+12	-1	-1	-1	1020
3982	1007	1,62677E+12	-1	-1	-1	989
3983	1015	1,62677E+12	-1	-1	-1	992
3984	975	1,62677E+12	-1	-1	-1	1019
3985	1000	1,62677E+12	-1	-1	-1	989
3986	991	1,62677E+12	-1	-1	-1	991
3987	959	1,62677E+12	-1	-1	-1	1020
3988	991	1,62677E+12	-1	-1	-1	1019
3989	967	1,62677E+12	-1	-1	-1	990
3990	935	1,62677E+12	-1	-1	-1	991
3991	895	1,62677E+12	-1	-1	-1	989
3992	927	1,62677E+12	-1	-1	-1	990
3993	951	1,62677E+12	-1	-1	-1	1021
3994	903	1,62677E+12	-1	-1	-1	990
3995	687	1,62677E+12	-1	-1	-1	0
3996	1119	1,62677E+12	-1	-1	-1	2011
3997	991	1,62677E+12	-1	-1	-1	988
3998	959	1,62677E+12	-1	-1	-1	990
3999	951	1,62677E+12	-1	-1	-1	0
4000	935	1,62677E+12	-1	-1	-1	1021
4001	975	1,62677E+12	-1	-1	-1	989
4002	959	1,62677E+12	-1	-1	-1	992
4003	943	1,62677E+12	-1	-1	-1	1019
4004	991	1,62677E+12	-1	-1	-1	989
4005	967	1,62677E+12	-1	-1	-1	991
4006	991	1,62677E+12	-1	-1	-1	1020
4007	1000	1,62677E+12	-1	-1	-1	990
4008	911	1,62677E+12	-1	-1	-1	989
4009	1007	1,62677E+12	-1	-1	-1	1022
4010	1023	1,62677E+12	-1	-1	-1	989
4011	1000	1,62677E+12	-1	-1	-1	989
4012	983	1,62677E+12	-1	-1	-1	1051
4013	1007	1,62677E+12	-1	-1	-1	960
4014	959	1,62677E+12	-1	-1	-1	991
4015	983	1,62677E+12	-1	-1	-1	1019
4016	983	1,62677E+12	-1	-1	-1	989
4017	951	1,62677E+12	-1	-1	-1	991
4018	895	1,62677E+12	-1	-1	-1	1050
4019	951	1,62677E+12	-1	-1	-1	960
4020	991	1,62677E+12	-1	-1	-1	991
4021	959	1,62677E+12	-1	-1	-1	1018
4022	1023	1,62677E+12	-1	-1	-1	1021
4023	975	1,62677E+12	-1	-1	-1	1019
4024	983	1,62677E+12	-1	-1	-1	961
4025	1031	1,62677E+12	-1	-1	-1	990
4026	991	1,62677E+12	-1	-1	-1	991
4027	1023	1,62677E+12	-1	-1	-1	1019
4028	959	1,62677E+12	-1	-1	-1	990
4029	927	1,62677E+12	-1	-1	-1	991
4030	943	1,62677E+12	-1	-1	-1	1019
4031	943	1,62677E+12	-1	-1	-1	990
4032	967	1,62677E+12	-1	-1	-1	991
4033	991	1,62677E+12	-1	-1	-1	1021
4034	959	1,62677E+12	-1	-1	-1	988
4035	983	1,62677E+12	-1	-1	-1	990
4036	975	1,62677E+12	-1	-1	-1	1021
