	RR	Timestamp	écart		moyenne	min	max	mode	écart-type	durée	somme RR	max écart tmsp	écart-type tmsp	25e centile	50e centile	75e centile	RR/durée	durée (min)	état	deconnexion
2387	553	1623390153396	959	11/06/2021 07:42																
2388	555	1623390154385	989	11/06/2021 07:42																
2389	505	1623390154385	0	11/06/2021 07:42																
2390	390	1623390155346	961	11/06/2021 07:42																
2391	940	1623390156335	989	11/06/2021 07:42																
2392	673	1623390156335	0	11/06/2021 07:42																
2393	576	1623390157325	990	11/06/2021 07:42																
2394	436	1623390157325	0	11/06/2021 07:42																
2395	805	1623390158315	990	11/06/2021 07:42																
2396	574	1623390159275	960	11/06/2021 07:42																
2397	662	1623390159275	0	11/06/2021 07:42																
2398	623	1623390160265	990	11/06/2021 07:42																
2399	551	1623390161225	960	11/06/2021 07:42																
2400	1261	1623390162215	990	11/06/2021 07:42																
2401	661	1623390162215	0	11/06/2021 07:42																
2402	670	1623390163175	960	11/06/2021 07:42																
2403	572	1623390164165	990	11/06/2021 07:42																
2404	588	1623390164165	0	11/06/2021 07:42																
2405	644	1623390165155	990	11/06/2021 07:42																
2406	1230	1623390166115	960	11/06/2021 07:42																
2407	884	1623390167105	990	11/06/2021 07:42																
2408	569	1623390168066	961	11/06/2021 07:42																
2409	446	1623390168066	0	11/06/2021 07:42																
2410	805	1623390169056	990	11/06/2021 07:42																
2411	997	1623390170047	991	11/06/2021 07:42																
2412	595	1623390171006	959	11/06/2021 07:42																
2413	429	1623390171006	0	11/06/2021 07:42																
2414	765	1623390171997	991	11/06/2021 07:42																
2415	570	1623390172988	991	11/06/2021 07:42																
2416	648	1623390172988	0	11/06/2021 07:42																
2417	759	1623390173947	959	11/06/2021 07:42																
2418	467	1623390173947	0	11/06/2021 07:42																
2419	608	1623390174939	992	11/06/2021 07:42																
2420	565	1623390175926	987	11/06/2021 07:42																
2421	582	1623390175926	0	11/06/2021 07:42																
2422	676	1623390176917	991	11/06/2021 07:42																
2423	1127	1623390177876	959	11/06/2021 07:42																
2424	1271	1623390178870	994	11/06/2021 07:42																
2425	589	1623390179857	987	11/06/2021 07:43																
2426	612	1623390180817	960	11/06/2021 07:43																
2427	634	1623390180818	1	11/06/2021 07:43																
2428	595	1623390181807	989	11/06/2021 07:43																
2429	621	1623390181807	0	11/06/2021 07:43																
2430	613	1623390182768	961	11/06/2021 07:43																
2431	643	1623390183757	989	11/06/2021 07:43																
2432	570	1623390183757	0	11/06/2021 07:43																
2433	614	1623390184747	990	11/06/2021 07:43																
2434	670	1623390185707	960	11/06/2021 07:43																
2435	1993	1623390187657	1950	11/06/2021 07:43																
2436	1254	1623390188646	989	11/06/2021 07:43																
2437	1216	1623390189607	961	11/06/2021 07:43																
2438	712	1623390190598	991	11/06/2021 07:43																
2439	947	1623390191587	989	11/06/2021 07:43																
2440	798	1623390192546	959	11/06/2021 07:43																
2441	849	1623390193538	992	11/06/2021 07:43																
2442	379	1623390193538	0	11/06/2021 07:43																
2443	470	1623390193538	0	11/06/2021 07:43																
2444	352	1623390194500	962	11/06/2021 07:43																
2445	751	1623390194500	0	11/06/2021 07:43																
2446	590	1623390195487	987	11/06/2021 07:43																
2447	474	1623390196448	961	11/06/2021 07:43																
2448	626	1623390196448	0	11/06/2021 07:43																
2449	615	1623390197437	989	11/06/2021 07:43																
2450	636	1623390198429	992	11/06/2021 07:43																
2451	555	1623390198429	0	11/06/2021 07:43																
2452	685	1623390199386	957	11/06/2021 07:43																
2453	596	1623390199386	0	11/06/2021 07:43																
2454	643	1623390200376	990	11/06/2021 07:43																
2455	535	1623390201336	960	11/06/2021 07:43																
2456	658	1623390201336	0	11/06/2021 07:43																
2457	643	1623390202326	990	11/06/2021 07:43																
2458	622	1623390203316	990	11/06/2021 07:43																
2459	513	1623390203316	0	11/06/2021 07:43																
2460	658	1623390204275	959	11/06/2021 07:43																
2461	612	1623390204275	0	11/06/2021 07:43																
2462	655	1623390205265	990	11/06/2021 07:43																
2463	552	1623390206225	960	11/06/2021 07:43																
2464	615	1623390206225	0	11/06/2021 07:43																
2465	602	1623390207215	990	11/06/2021 07:43																
2466	597	1623390207215	0	11/06/2021 07:43																
2467	609	1623390208205	990	11/06/2021 07:43																
2468	1302	1623390210155	1950	11/06/2021 07:43																
2469	1203	1623390211115	960	11/06/2021 07:43																
2470	562	1623390211115	0	11/06/2021 07:43																
2471	685	1623390212105	990	11/06/2021 07:43																
2472	554	1623390213095	990	11/06/2021 07:43																
2473	622	1623390213095	0	11/06/2021 07:43																
2474	647	1623390214057	962	11/06/2021 07:43																
2475	652	1623390214058	1	11/06/2021 07:43																
2476	579	1623390215047	989	11/06/2021 07:43																
2477	659	1623390216007	960	11/06/2021 07:43																
2478	704	1623390216997	990	11/06/2021 07:43																
2479	611	1623390216997	0	11/06/2021 07:43																
2480	673	1623390217990	993	11/06/2021 07:43																
2481	710	1623390218947	957	11/06/2021 07:43																
2482	566	1623390218947	0	11/06/2021 07:43																
2483	632	1623390219936	989	11/06/2021 07:43																
2484	656	1623390219936	0	11/06/2021 07:43																
2485	741	1623390220926	990	11/06/2021 07:43																
2486	596	1623390221887	961	11/06/2021 07:43																
2487	548	1623390221887	0	11/06/2021 07:43																
2488	637	1623390222877	990	11/06/2021 07:43																
2489	1388	1623390223837	960	11/06/2021 07:43																
2490	660	1623390224826	989	11/06/2021 07:43																
2491	567	1623390225819	993	11/06/2021 07:43																
2492	586	1623390225819	0	11/06/2021 07:43																
2493	978	1623390226777	958	11/06/2021 07:43																
2494	825	1623390227767	990	11/06/2021 07:43																
2495	1184	1623390228728	961	11/06/2021 07:43																
2496	475	1623390229717	989	11/06/2021 07:43																
2497	625	1623390229717	0	11/06/2021 07:43																
2498	867	1623390231666	1949	11/06/2021 07:43																
2499	1143	1623390231666	0	11/06/2021 07:43																
2500	615	1623390232658	992	11/06/2021 07:43																
2501	597	1623390233617	959	11/06/2021 07:43																
2502	730	1623390234606	989	11/06/2021 07:43																
2503	618	1623390234606	0	11/06/2021 07:43																
2504	577	1623390235595	989	11/06/2021 07:43																
2505	538	1623390235595	0	11/06/2021 07:43																
2506	661	1623390237546	1951	11/06/2021 07:43																
2507	1822	1623390238536	990	11/06/2021 07:43																
2508	580	1623390238536	0	11/06/2021 07:43																
2509	1030	1623390239496	960	11/06/2021 07:43																
2510	910	1623390240487	991	11/06/2021 07:44																
2511	1206	1623390242435	1948	11/06/2021 07:44																
2512	650	1623390242435	0	11/06/2021 07:44																
2513	1141	1623390244385	1950	11/06/2021 07:44																
2514	1753	1623390245374	989	11/06/2021 07:44																
2515	1047	1623390246365	991	11/06/2021 07:44																
2516	721	1623390247325	960	11/06/2021 07:44																
2517	599	1623390248315	990	11/06/2021 07:44																
2518	783	1623390248315	0	11/06/2021 07:44																
2519	597	1623390249274	959	11/06/2021 07:44																
2520	616	1623390250264	990	11/06/2021 07:44																
2521	638	1623390250264	0	11/06/2021 07:44																
2522	610	1623390251254	990	11/06/2021 07:44																
2523	640	1623390252214	960	11/06/2021 07:44																
2524	615	1623390252214	0	11/06/2021 07:44																
2525	636	1623390253204	990	11/06/2021 07:44																
2526	698	1623390253204	0	11/06/2021 07:44																
2527	545	1623390254164	960	11/06/2021 07:44																
2528	619	1623390255154	990	11/06/2021 07:44																
2529	846	1623390256145	991	11/06/2021 07:44																
2530	471	1623390256145	0	11/06/2021 07:44																
2531	522	1623390257104	959	11/06/2021 07:44																
2532	708	1623390257104	0	11/06/2021 07:44																
2533	757	1623390259054	1950	11/06/2021 07:44																
2534	1137	1623390259055	1	11/06/2021 07:44																
2535	544	1623390260045	990	11/06/2021 07:44																
2536	781	1623390261036	991	11/06/2021 07:44																
2537	1120	1623390261996	960	11/06/2021 07:44																
2538	1158	1623390262986	990	11/06/2021 07:44																
2539	711	1623390263977	991	11/06/2021 07:44																
2540	1000	1623390264936	959	11/06/2021 07:44																
2541	1156	1623390265925	989	11/06/2021 07:44																
2542	1681	1623390267877	1952	11/06/2021 07:44																
2543	1633	1623390268836	959	11/06/2021 07:44																
2544	732	1623390269825	989	11/06/2021 07:44																
2545	520	1623390270786	961	11/06/2021 07:44																
2546	679	1623390270786	0	11/06/2021 07:44																
2547	1097	1623390271777	991	11/06/2021 07:44																
2548	882	1623390272766	989	11/06/2021 07:44																
2549	401	1623390273725	959	11/06/2021 07:44																
2550	612	1623390273726	1	11/06/2021 07:44																
2551	609	1623390274714	988	11/06/2021 07:44																
2552	591	1623390275676	962	11/06/2021 07:44																
2553	654	1623390275676	0	11/06/2021 07:44																
2554	532	1623390276667	991	11/06/2021 07:44																
2555	580	1623390276667	0	11/06/2021 07:44																
2556	1317	1623390278617	1950	11/06/2021 07:44																
2557	519	1623390278617	0	11/06/2021 07:44																
2558	597	1623390279605	988	11/06/2021 07:44																
2559	669	1623390279605	0	11/06/2021 07:44																
2560	1112	1623390281554	1949	11/06/2021 07:44																
2561	555	1623390281554	0	11/06/2021 07:44																
2562	558	1623390282545	991	11/06/2021 07:44																
2563	818	1623390283505	960	11/06/2021 07:44																
2564	1081	1623390284494	989	11/06/2021 07:44																
2565	603	1623390284494	0	11/06/2021 07:44																
2566	607	1623390285456	962	11/06/2021 07:44																
2567	596	1623390286445	989	11/06/2021 07:44																
2568	672	1623390286445	0	11/06/2021 07:44																
2569	602	1623390287435	990	11/06/2021 07:44																
2570	638	1623390288395	960	11/06/2021 07:44																
2571	551	1623390288395	0	11/06/2021 07:44																
2572	684	1623390289387	992	11/06/2021 07:44																
2573	681	1623390290344	957	11/06/2021 07:44																
2574	1219	1623390291333	989	11/06/2021 07:44																
2575	2056	1623390293284	1951	11/06/2021 07:44																
2576	981	1623390294273	989	11/06/2021 07:44																
2577	1200	1623390295233	960	11/06/2021 07:44																
2578	591	1623390296223	990	11/06/2021 07:44																
2579	570	1623390296223	0	11/06/2021 07:44																
2580	610	1623390297183	960	11/06/2021 07:44																
2581	603	1623390297184	1	11/06/2021 07:44																
2582	608	1623390298173	989	11/06/2021 07:44																
2583	620	1623390299163	990	11/06/2021 07:44																
2584	590	1623390299163	0	11/06/2021 07:44																
2585	630	1623390300123	960	11/06/2021 07:45																
2586	565	1623390301113	990	11/06/2021 07:45																
2587	681	1623390301113	0	11/06/2021 07:45																
2588	665	1623390302073	960	11/06/2021 07:45																
2589	595	1623390303064	991	11/06/2021 07:45																
2590	1332	1623390304057	993	11/06/2021 07:45																
2591	1179	1623390305015	958	11/06/2021 07:45																
